country_code,cluster_no,topic_no,topics
CA,1,2,"['broccoli', 'veget', 'meat', 'rice', 'bowl', 'soup', 'food', 'plate', 'fork', 'knife']"
CA,1,3,"['coffe', 'sandwich', 'pizza', 'top', 'fork', 'knife', 'food', 'plate', 'fri', 'larg']"
CA,1,4,"['tabl', 'veget', 'top', 'pizza', 'coffe', 'plat', 'sandwich', 'bowl', 'pickl', 'orang']"
CA,2,0,"['sit', 'shirt', 'dress', 'cake', 'boat', 'rid', 'water', 'woman', 'motorcycl', 'park']"
CA,2,1,"['street', 'rid', 'walk', 'surfboard', 'suit', 'skateboard', 'bikini', 'bike', 'stand', 'shirt']"
CA,2,2,"['phone', 'cell', 'stand', 'woman', 'hold', 'suit', 'park', 'field', 'sit', 'motorcycl']"
CA,2,3,"['hold', 'soccer', 'umbrella', 'field', 'woman', 'stand', 'play', 'forest', 'babi', 'bench']"
CA,2,4,"['wear', 'room', 'suit', 'shirt', 'stand', 'toothbrush', 'mouth', 'basebal', 'play', 'young']"
CA,2,5,"['stand', 'wear', 'build', 'peopl', 'shirt', 'group', 'woman', 'cell', 'phone', 'suit']"
CA,2,6,"['cell', 'phone', 'room', 'hold', 'dress', 'woman', 'suit', 'stand', 'hand', 'peopl']"
CA,2,7,"['stand', 'room', 'phone', 'cell', 'woman', 'suit', 'hold', 'wear', 'field', 'hand']"
CA,2,8,"['frisbe', 'sit', 'woman', 'snow', 'park', 'babi', 'stand', 'group', 'hand', 'hold']"
CA,2,9,"['wine', 'glass', 'black', 'stand', 'woman', 'build', 'hold', 'peopl', 'group', 'grass']"
CA,3,0,"['woman', 'suit', 'room', 'group', 'peopl', 'stand']"
CA,4,0,"['motorcycl', 'rid', 'road']"
CA,5,0,"['sign', 'stand', 'babi', 'bunch', 'hang', 'room', 'tree', 'branch', 'pole', 'stop']"
CA,5,1,"['park', 'stand', 'rid', 'street', 'white', 'road', 'group', 'sit', 'bike', 'skateboard']"
CA,5,2,"['tree', 'skateboard', 'person', 'hold', 'room', 'sit', 'close', 'white', 'field', 'surfboard']"
CA,5,3,"['tabl', 'park', 'laptop', 'street', 'motorcycl', 'sit', 'build', 'skateboard', 'road', 'rid']"
CA,5,4,"['build', 'larg', 'skateboard', 'park', 'street', 'stand', 'peopl', 'rid', 'sit', 'group']"
CA,5,5,"['clock', 'white', 'black', 'larg', 'build', 'sink', 'sit', 'sign', 'wear', 'room']"
CA,5,6,"['suit', 'room', 'scissor', 'pair', 'tabl', 'differ', 'stand', 'flower', 'vase', 'sit']"
CA,5,7,"['hold', 'cell', 'phone', 'person', 'hand', 'woman', 'room', 'pair', 'white', 'scissor']"
CA,5,8,"['woman', 'shirt', 'stand', 'suit', 'chair', 'sit', 'wear', 'tabl', 'field', 'bench']"
CA,5,9,"['glass', 'hold', 'walk', 'road', 'wine', 'tabl', 'person', 'hand', 'scissor', 'pair']"
CA,6,0,"['anim', 'bear', 'group', 'tabl', 'sit', 'stuff']"
CA,7,0,"['cake', 'group', 'peopl', 'stand', 'tabl']"
CA,8,0,"['rid', 'skateboard', 'street']"
CA,9,0,"['antiqu', 'clock', 'collect', 'cake', 'peopl', 'group', 'stand', 'tabl']"
CH,0,0,"['scissor', 'pair', 'tenni', 'differ', 'paper', 'giant', 'suit', 'collect', 'wear', 'tabl']"
CH,0,1,"['larg', 'close', 'build', 'clock', 'white', 'play', 'carpet', 'doorway', 'basebal', 'mouth']"
CH,0,2,"['phone', 'cell', 'suit', 'kitchen', 'hold', 'scissor', 'pair', 'street', 'woman', 'close']"
CH,0,3,"['snowboard', 'hand', 'hold', 'room', 'toilet', 'clock', 'person', 'stand', 'build', 'surfboard']"
CH,0,4,"['scissor', 'pair', 'tabl', 'chair', 'black', 'kitchen', 'group', 'peopl', 'beach', 'comfort']"
CH,0,5,"['white', 'suit', 'snow', 'blue', 'snowboard', 'babi', 'couch', 'toothbrush', 'sit', 'hold']"
CH,0,6,"['hand', 'hold', 'build', 'peopl', 'person', 'phone', 'cell', 'scissor', 'pair', 'clock']"
CH,0,7,"['woman', 'wear', 'sunglass', 'phone', 'cell', 'tabl', 'shirt', 'hold', 'peopl', 'group']"
CH,0,8,"['stand', 'skateboard', 'room', 'suit', 'park', 'rid', 'dress', 'person', 'sit', 'woman']"
CH,0,9,"['wear', 'sit', 'sign', 'bear', 'stuff', 'woman', 'person', 'pink', 'shirt', 'couch']"
CH,1,0,"['cell', 'hold', 'phone']"
CH,2,0,"['drive', 'street', 'white', 'black', 'truck', 'park', 'build', 'paint', 'room', 'blue']"
CH,2,1,"['build', 'park', 'stuff', 'white', 'truck', 'luggag', 'black', 'street', 'drive', 'sit']"
CH,3,0,"['pair', 'scissor', 'knife', 'larg', 'couch', 'white', 'cut', 'sleep', 'board', 'fork']"
CH,3,1,"['scissor', 'pair', 'book', 'sit', 'dock', 'hold', 'night', 'meter', 'park', 'track']"
CH,4,0,"['road', 'park', 'black', 'photo', 'white']"
CH,5,0,"['food', 'plate', 'top', 'rock', 'water', 'tabl', 'bird', 'stone', 'stand', 'wine']"
CH,5,1,"['tower', 'surfboard', 'build', 'walk', 'wave', 'clock', 'rid', 'outsid', 'background', 'larg']"
CH,5,2,"['peopl', 'group', 'play', 'soccer', 'field', 'kit', 'fli', 'sit', 'structur', 'laptop']"
CH,5,3,"['rid', 'vase', 'flower', 'tabl', 'clock', 'bike', 'jump', 'person', 'wave', 'hill']"
CH,5,4,"['larg', 'clock', 'build', 'tower', 'person', 'travel', 'train', 'track', 'stand', 'snowboard']"
CL,0,0,"['build', 'close', 'larg', 'background', 'white', 'cover', 'sign', 'street', 'clock', 'bench']"
CL,0,1,"['wear', 'sit', 'room', 'shirt', 'black', 'rock', 'suit', 'small', 'wooden', 'girl']"
CL,0,2,"['hold', 'phone', 'cell', 'skateboard', 'park', 'bathroom', 'sidewalk', 'suit', 'toilet', 'person']"
CL,0,3,"['scissor', 'pair', 'room', 'stand', 'person', 'suit', 'shower', 'skateboard', 'rid', 'hold']"
CL,0,4,"['pole', 'clock', 'street', 'sign', 'white', 'stand', 'snow', 'bird', 'surfboard', 'branch']"
CL,0,5,"['sit', 'tabl', 'wooden', 'scissor', 'pair', 'phone', 'cell', 'hand', 'green', 'peopl']"
CL,0,6,"['white', 'blue', 'person', 'sink', 'snowboard', 'hold', 'toothbrush', 'tower', 'close', 'kite']"
CL,0,7,"['stand', 'suit', 'kite', 'field', 'white', 'room', 'snowboard', 'hold', 'bench', 'sit']"
CL,0,8,"['anim', 'stuff', 'wear', 'play', 'field', 'blue', 'video', 'blanket', 'game', 'frisbe']"
CL,0,9,"['black', 'sign', 'toilet', 'bathroom', 'stop', 'street', 'hold', 'person', 'hand', 'lay']"
CL,1,0,"['hold', 'jacket', 'snowboard']"
CL,2,0,"['cell', 'phone', 'woman', 'hold', 'bear', 'hand', 'stand', 'teddi', 'sit', 'suit']"
CL,2,1,"['suit', 'room', 'phone', 'cell', 'stand', 'hold', 'couch', 'sit', 'cigar', 'book']"
CL,2,2,"['shirt', 'stand', 'room', 'suit', 'peopl', 'group', 'street', 'wear', 'field', 'banana']"
CL,2,3,"['wear', 'shirt', 'tenni', 'racquet', 'court', 'motorcycl', 'scarf', 'basebal', 'ladybug', 'write']"
CL,2,4,"['woman', 'babi', 'sit', 'bench', 'stand', 'kitchen', 'snow', 'room', 'laptop', 'frisbe']"
CL,2,5,"['shirt', 'build', 'room', 'stand', 'woman', 'wear', 'suit', 'pink', 'hold', 'cake']"
CL,2,6,"['cell', 'phone', 'hold', 'hand', 'skateboard', 'wear', 'park', 'young', 'rain', 'suit']"
CL,2,7,"['phone', 'cell', 'snow', 'stand', 'hold', 'woman', 'anim', 'room', 'bench', 'stuff']"
CL,2,8,"['wear', 'suit', 'room', 'hand', 'woman', 'girl', 'black', 'stand', 'shirt', 'young']"
CL,2,9,"['cell', 'phone', 'hold', 'woman', 'street', 'parasol', 'control', 'stuff', 'girl', 'plate']"
CL,3,0,"['phone', 'cell', 'hold', 'person', 'scissor', 'pair', 'pictur', 'suit', 'hand', 'woman']"
CL,3,1,"['phone', 'cell', 'person', 'hold', 'hand', 'book', 'woman', 'kite', 'blue', 'pictur']"
CL,3,2,"['stand', 'basebal', 'suit', 'room', 'peopl', 'hand', 'group', 'larg', 'hold', 'beach']"
CL,3,3,"['person', 'hand', 'pair', 'close', 'scissor', 'cell', 'phone', 'hold', 'group', 'room']"
CL,3,4,"['snowboard', 'stand', 'snow', 'person', 'group', 'peopl', 'hold', 'scissor', 'snowi', 'pair']"
CL,3,5,"['close', 'suit', 'stand', 'clock', 'laptop', 'tabl', 'store', 'peopl', 'background', 'green']"
CL,3,6,"['tabl', 'differ', 'larg', 'bunch', 'clock', 'sign', 'type', 'stand', 'group', 'peopl']"
CL,3,7,"['pair', 'scissor', 'person', 'hand', 'hold', 'cell', 'phone', 'sign', 'stop', 'build']"
CL,3,8,"['book', 'tabl', 'sign', 'close', 'street', 'clock', 'bunch', 'background', 'sit', 'blender']"
CL,3,9,"['cell', 'phone', 'hand', 'hold', 'tenni', 'person', 'court', 'racquet', 'white', 'basebal']"
CL,4,0,"['anim', 'stuff', 'phone', 'cell', 'sit', 'person', 'hold', 'tabl', 'cake', 'differ']"
CL,4,1,"['bear', 'tabl', 'stuff', 'sit', 'chair', 'vase', 'flower', 'knife', 'food', 'larg']"
CL,4,2,"['fork', 'cake', 'knife', 'field', 'hold', 'white', 'play', 'bottl', 'room', 'suit']"
CL,4,3,"['white', 'street', 'cake', 'sign', 'pink', 'skateboard', 'clock', 'flower', 'park', 'umbrella']"
CL,4,4,"['pair', 'scissor', 'stand', 'wear', 'suit', 'cut', 'build', 'knife', 'flower', 'vase']"
CL,4,5,"['peopl', 'group', 'stand', 'stuff', 'anim', 'bunch', 'sit', 'babi', 'giant', 'banana']"
CL,4,6,"['knife', 'book', 'person', 'hand', 'white', 'cake', 'hold', 'surfboard', 'food', 'plate']"
CL,4,7,"['snowboard', 'peopl', 'lot', 'person', 'tabl', 'top', 'type', 'stand', 'build', 'group']"
CL,4,8,"['pair', 'scissor', 'hold', 'person', 'hand', 'snowboard', 'room', 'park', 'knife', 'tabl']"
CL,4,9,"['close', 'pair', 'scissor', 'suit', 'clock', 'woman', 'stand', 'white', 'hold', 'room']"
CL,5,0,"['magnet', 'refriger']"
CL,6,0,"['hand', 'scissor', 'pair', 'person', 'doughnut', 'hold', 'knife', 'tabl', 'book', 'top']"
CL,6,1,"['pair', 'knife', 'scissor', 'room', 'cake', 'anim', 'stuff', 'hand', 'hold', 'person']"
CL,7,0,"['hors', 'truck', 'rid', 'stand', 'street', 'motorcycl', 'park', 'train', 'road', 'umbrella']"
CL,7,1,"['motorcycl', 'street', 'rid', 'skateboard', 'woman', 'stand', 'cake', 'tabl', 'room', 'walk']"
CL,7,2,"['tabl', 'field', 'kite', 'laptop', 'stand', 'larg', 'citi', 'sit', 'kitchen', 'truck']"
CL,7,3,"['park', 'group', 'peopl', 'stand', 'road', 'suit', 'truck', 'sit', 'woman', 'bench']"
CL,7,4,"['motorcycl', 'play', 'court', 'road', 'tenni', 'rid', 'fruit', 'street', 'park', 'woman']"
CL,7,5,"['skateboard', 'street', 'rid', 'park', 'road', 'track', 'train', 'drive', 'group', 'peopl']"
CL,7,6,"['refriger', 'kitchen', 'sink', 'stand', 'draw', 'carriag', 'hand', 'hold', 'food', 'kite']"
CL,7,7,"['build', 'stand', 'woman', 'suit', 'street', 'skateboard', 'sit', 'frisbe', 'room', 'field']"
CL,7,8,"['woman', 'walk', 'stand', 'street', 'group', 'peopl', 'kitchen', 'umbrella', 'train', 'room']"
CL,7,9,"['suit', 'room', 'stand', 'street', 'walk', 'group', 'peopl', 'build', 'motorcycl', 'field']"
CL,8,0,"['wear', 'brown', 'bear', 'teddi', 'black', 'pink', 'collar', 'small', 'sweater', 'white']"
CL,8,1,"['purpl', 'mouth', 'frisbe', 'white', 'sweater', 'wear', 'anim', 'stuff', 'pink', 'phone']"
CL,9,0,"['hold', 'pink', 'room', 'umbrella', 'woman']"
CN,0,0,"['scissor', 'pair', 'peopl', 'group', 'stand', 'person', 'hold', 'background', 'dress', 'hand']"
CN,0,1,"['toilet', 'bathroom', 'suit', 'street', 'room', 'sink', 'stand', 'luggag', 'pole', 'sign']"
CN,0,2,"['peopl', 'group', 'tabl', 'person', 'clock', 'stand', 'play', 'lay', 'cake', 'skateboard']"
CN,0,3,"['phone', 'cell', 'couch', 'anim', 'hold', 'stuff', 'field', 'hand', 'sit', 'tabl']"
CN,0,4,"['clock', 'larg', 'tower', 'fli', 'bodi', 'water', 'jacket', 'kit', 'antiqu', 'bird']"
CN,0,5,"['pair', 'scissor', 'suit', 'clock', 'doorway', 'stand', 'room', 'anim', 'stuff', 'plate']"
CN,0,6,"['stand', 'bathroom', 'room', 'toilet', 'white', 'woman', 'suit', 'sit', 'pink', 'black']"
CN,0,7,"['scissor', 'pair', 'person', 'hand', 'hold', 'sit', 'stand', 'wooden', 'tabl', 'street']"
CN,0,8,"['scissor', 'pair', 'bench', 'sit', 'woman', 'boat', 'outsid', 'hold', 'bear', 'knife']"
CN,0,9,"['shirt', 'wear', 'clock', 'larg', 'white', 'vase', 'flower', 'dress', 'forest', 'build']"
CN,1,0,"['flower', 'vase', 'white', 'cake', 'knife', 'candl', 'tabl', 'fork', 'larg', 'sidewalk']"
CN,2,0,"['clock', 'larg', 'build', 'room', 'group', 'pier', 'near', 'crowd', 'peopl', 'stand']"
CN,2,1,"['larg', 'crowd', 'room', 'build', 'stand', 'group', 'peopl', 'sign', 'screen', 'umbrella']"
CN,3,0,"['pictur', 'clock', 'book', 'person', 'phone', 'cell', 'hold', 'sign', 'wall', 'say']"
CN,3,1,"['suit', 'book', 'stand', 'room', 'scissor', 'pair', 'shelf', 'bunch', 'woman', 'doorway']"
CN,3,2,"['peopl', 'group', 'photo', 'hold', 'phone', 'cell', 'black', 'white', 'say', 'stand']"
CN,3,3,"['statu', 'snowboard', 'kitchen', 'stave', 'stand', 'bench', 'outsid', 'room', 'sit', 'build']"
CN,3,4,"['hand', 'cell', 'phone', 'hold', 'person', 'close', 'background', 'sign', 'street', 'larg']"
CN,4,0,"['sit', 'room', 'suit']"
CN,5,0,"['knife', 'fork', 'food', 'fri', 'top', 'sandwich', 'veget', 'coffe', 'pizza', 'bowl']"
CN,5,1,"['fork', 'knife', 'plate', 'food', 'tabl', 'bowl', 'hold', 'sandwich', 'person', 'orang']"
CO,0,0,"['trick', 'person', 'skateboard', 'ramp', 'rid', 'anim', 'stuff', 'sign', 'chair', 'white']"
CO,1,0,"['pair', 'scissor']"
CO,2,0,"['room', 'suit', 'stand', 'jacket', 'blue', 'shirt', 'wear']"
CO,2,1,"['stand', 'suit', 'room', 'jacket', 'shirt', 'blue', 'wear']"
CO,3,0,"['cell', 'phone', 'hold', 'person', 'snowboard', 'hand', 'crowd', 'pictur', 'train', 'tenni']"
CO,3,1,"['stand', 'tabl', 'peopl', 'blender', 'group', 'photo', 'black', 'donut', 'white', 'person']"
CO,3,2,"['close', 'woman', 'hold', 'walk', 'slope', 'cover', 'snowboard', 'tabl', 'cell', 'phone']"
CO,3,3,"['scissor', 'pair', 'hand', 'sign', 'hold', 'person', 'stop', 'street', 'shirt', 'build']"
CO,3,4,"['rid', 'scissor', 'street', 'pair', 'skateboard', 'clock', 'room', 'person', 'stand', 'tabl']"
CO,3,5,"['tenni', 'court', 'wear', 'bench', 'racket', 'racquet', 'hold', 'rid', 'sit', 'photo']"
CO,3,6,"['stand', 'peopl', 'group', 'build', 'cell', 'phone', 'larg', 'hand', 'sign', 'hold']"
CO,3,7,"['cell', 'phone', 'hold', 'hand', 'person', 'woman', 'dress', 'suit', 'room', 'frisbe']"
CO,3,8,"['cell', 'phone', 'hold', 'hand', 'person', 'kite', 'suit', 'black', 'white', 'wear']"
CO,3,9,"['street', 'sign', 'say', 'suit', 'scissor', 'pair', 'stand', 'shirt', 'citi', 'person']"
CO,4,0,"['lay', 'book', 'person', 'hold', 'sit', 'motorcycl', 'beach', 'surfboard', 'room', 'snowboard']"
CO,5,0,"['road', 'motorcycl', 'park', 'paper', 'cut', 'beard', 'scissor', 'person', 'pair', 'black']"
CO,5,1,"['skateboard', 'ramp', 'sit', 'rid', 'person', 'hold', 'tabl', 'young', 'room', 'wooden']"
CO,5,2,"['street', 'skateboard', 'rid', 'anim', 'stuff', 'person', 'motorcycl', 'lay', 'hold', 'snowboard']"
CO,5,3,"['scissor', 'pair', 'anim', 'stuff', 'lay', 'white', 'black', 'ramp', 'towel', 'tabl']"
CO,5,4,"['skateboard', 'street', 'rid', 'dress', 'bench', 'woman', 'sit', 'trick', 'black', 'wooden']"
CO,5,5,"['rid', 'street', 'skateboard', 'sit', 'park', 'skate', 'person', 'book', 'motorcycl', 'road']"
CO,5,6,"['cut', 'paper', 'knife', 'woman', 'ramp', 'umbrella', 'rid', 'scissor', 'tabl', 'skateboard']"
CO,5,7,"['pair', 'scissor', 'shoe', 'person', 'hold', 'hand', 'skateboard', 'rid', 'wooden', 'helmet']"
CO,5,8,"['scissor', 'pair', 'bench', 'lay', 'beach', 'sit', 'book', 'build', 'blue', 'wooden']"
CO,5,9,"['scissor', 'pair', 'hand', 'hold', 'person', 'woman', 'babi', 'basebal', 'sit', 'wear']"
CO,6,0,"['shirt', 'hold', 'racket', 'tenni', 'dress', 'woman']"
CO,7,0,"['look', 'suit', 'sit', 'bear', 'couch', 'stuff']"
CO,8,0,"['person', 'rid', 'photo', 'white', 'black', 'beach', 'helmet', 'skateboard', 'street', 'hold']"
CO,8,1,"['street', 'rid', 'basebal', 'bench', 'wooden', 'person', 'skateboard', 'shoe', 'pair', 'stuff']"
CO,9,0,"['skateboard', 'street', 'wear', 'stand', 'white', 'woman', 'sit', 'hold', 'rid', 'glass']"
CO,9,1,"['person', 'bunch', 'sit', 'tabl', 'differ', 'room', 'woman', 'wear', 'feet', 'hold']"
CO,9,2,"['suit', 'pair', 'cell', 'phone', 'scissor', 'room', 'hold', 'wear', 'stand', 'white']"
CO,9,3,"['scissor', 'pair', 'hold', 'person', 'stand', 'road', 'blue', 'bear', 'cell', 'phone']"
CO,9,4,"['wear', 'group', 'peopl', 'shirt', 'stand', 'tabl', 'cake', 'room', 'suit', 'young']"
CO,9,5,"['knife', 'stand', 'fork', 'hold', 'cake', 'woman', 'rid', 'doorway', 'dress', 'street']"
CO,9,6,"['woman', 'black', 'park', 'dress', 'stand', 'shirt', 'hold', 'street', 'play', 'field']"
CO,9,7,"['woman', 'stand', 'sign', 'pink', 'hold', 'street', 'dress', 'white', 'toothbrush', 'refriger']"
CO,9,8,"['stand', 'clock', 'room', 'suit', 'woman', 'hold', 'build', 'shirt', 'person', 'close']"
CO,9,9,"['hand', 'hold', 'rid', 'motorcycl', 'person', 'street', 'woman', 'cell', 'phone', 'scissor']"
CZ,0,0,"['cell', 'phone', 'woman', 'hold', 'suit', 'park', 'hand', 'shirt', 'room', 'wear']"
CZ,0,1,"['phone', 'cell', 'woman', 'hold', 'suit', 'wear', 'bunch', 'banana', 'dress', 'ripe']"
CZ,1,0,"['hand', 'hold', 'pictur', 'cell', 'sign', 'phone', 'person', 'clock', 'street', 'say']"
CZ,1,1,"['hand', 'person', 'white', 'black', 'photo', 'hold', 'phone', 'cell', 'close', 'book']"
CZ,2,0,"['stand', 'build', 'clock', 'black', 'white', 'street', 'walk', 'woman', 'hold', 'basebal']"
CZ,2,1,"['suit', 'room', 'stand', 'woman', 'shirt', 'video', 'game', 'play', 'wear', 'hold']"
CZ,2,2,"['clock', 'larg', 'kitchen', 'coffe', 'food', 'hand', 'stand', 'tower', 'build', 'woman']"
CZ,2,3,"['group', 'peopl', 'woman', 'skateboard', 'room', 'hold', 'cell', 'phone', 'stand', 'rid']"
CZ,2,4,"['woman', 'cell', 'phone', 'walk', 'tabl', 'hold', 'sit', 'sidewalk', 'field', 'stand']"
CZ,2,5,"['pair', 'scissor', 'person', 'hold', 'hand', 'black', 'glass', 'field', 'photo', 'desk']"
CZ,2,6,"['clock', 'larg', 'build', 'tower', 'sit', 'pole', 'chair', 'white', 'laptop', 'dock']"
CZ,2,7,"['train', 'suit', 'sign', 'stand', 'walk', 'citi', 'woman', 'build', 'book', 'larg']"
CZ,2,8,"['build', 'larg', 'clock', 'stand', 'knife', 'cut', 'hold', 'sit', 'cake', 'suit']"
CZ,2,9,"['window', 'glass', 'larg', 'vase', 'scissor', 'pair', 'wine', 'flower', 'fli', 'build']"
CZ,3,0,"['room', 'stand', 'suit']"
CZ,4,0,"['wear', 'shirt', 'kitchen', 'stand', 'suit']"
CZ,5,0,"['group', 'motorcycl', 'peopl', 'rid']"
DE,0,0,"['build', 'clock', 'stand']"
DE,1,0,"['hors', 'stabl', 'stand']"
DE,2,0,"['cell', 'phone', 'hand', 'pair', 'scissor', 'hold', 'person', 'tabl', 'fli', 'larg']"
DE,2,1,"['scissor', 'pair', 'peopl', 'group', 'white', 'skateboard', 'photo', 'stand', 'black', 'surfboard']"
DE,2,2,"['phone', 'cell', 'hold', 'hand', 'person', 'sign', 'stop', 'build', 'say', 'woman']"
DE,2,3,"['wear', 'larg', 'hand', 'clock', 'park', 'hold', 'sign', 'black', 'build', 'tower']"
DE,2,4,"['close', 'scissor', 'pair', 'person', 'snowboard', 'hold', 'desk', 'racket', 'wine', 'glass']"
DE,2,5,"['suit', 'black', 'stand', 'photo', 'white', 'room', 'bird', 'basebal', 'person', 'tabl']"
DE,2,6,"['sit', 'sign', 'larg', 'bear', 'road', 'crowd', 'teddi', 'street', 'background', 'advertis']"
DE,2,7,"['woman', 'phone', 'cell', 'beach', 'hold', 'stand', 'rid', 'snow', 'bicycl', 'street']"
DE,2,8,"['hand', 'cell', 'phone', 'hold', 'scissor', 'pair', 'person', 'white', 'photo', 'black']"
DE,2,9,"['group', 'peopl', 'stand', 'larg', 'room', 'sign', 'street', 'tabl', 'stop', 'clock']"
DE,3,0,"['dress', 'woman', 'girl', 'young', 'shirt', 'wear']"
DE,4,0,"['stand', 'doorway', 'suit', 'room', 'cell', 'phone', 'woman', 'park', 'shirt', 'hold']"
DE,4,1,"['cell', 'phone', 'hold', 'woman', 'blue', 'snowboard', 'shirt', 'banana', 'bunch', 'sit']"
DE,4,2,"['stand', 'woman', 'field', 'hold', 'dress', 'hand', 'room', 'shirt', 'racket', 'suit']"
DE,4,3,"['room', 'suit', 'stand', 'sweater', 'park', 'woman', 'blue', 'wear', 'hold', 'cell']"
DE,4,4,"['shirt', 'wear', 'woman', 'blue', 'suit', 'black', 'stand', 'phone', 'cell', 'room']"
DE,4,5,"['pink', 'umbrella', 'hold', 'field', 'white', 'lay', 'woman', 'dress', 'hand', 'background']"
DE,4,6,"['room', 'stand', 'suit', 'build', 'hand', 'black', 'remot', 'basebal', 'skateboard', 'green']"
DE,4,7,"['glass', 'wine', 'suit', 'hold', 'wear', 'pink', 'motorcycl', 'street', 'anim', 'stuff']"
DE,4,8,"['wear', 'shirt', 'phone', 'cell', 'bench', 'sit', 'person', 'hold', 'hand', 'scissor']"
DE,4,9,"['couch', 'babi', 'play', 'video', 'woman', 'cake', 'game', 'peopl', 'group', 'sit']"
DE,5,0,"['build', 'stand', 'clock', 'larg', 'peopl', 'group', 'suit', 'tower', 'fli', 'sit']"
DE,5,1,"['woman', 'hold', 'park', 'stand', 'walk', 'surfboard', 'street', 'grass', 'kite', 'hand']"
DE,5,2,"['background', 'larg', 'street', 'track', 'train', 'forest', 'travel', 'bridg', 'citi', 'white']"
DE,5,3,"['cake', 'motorcycl', 'road', 'kite', 'hold', 'stand', 'boat', 'tabl', 'middl', 'truck']"
DE,5,4,"['track', 'walk', 'travel', 'forest', 'train', 'street', 'clock', 'middl', 'bridg', 'river']"
DE,5,5,"['stand', 'field', 'peopl', 'group', 'suit', 'skateboard', 'rid', 'fli', 'larg', 'park']"
DE,5,6,"['skateboard', 'stand', 'train', 'group', 'peopl', 'street', 'track', 'build', 'park', 'near']"
DE,5,7,"['group', 'field', 'peopl', 'play', 'soccer', 'kit', 'frisbe', 'stand', 'sidewalk', 'rid']"
DE,5,8,"['rid', 'walk', 'skateboard', 'street', 'person', 'surfboard', 'wave', 'path', 'shirt', 'airplan']"
DE,5,9,"['clock', 'build', 'larg', 'tower', 'play', 'park', 'woman', 'forest', 'frisbe', 'road']"
DE,6,0,"['bench', 'build', 'sit']"
DE,7,0,"['suit', 'group', 'screen', 'larg', 'peopl', 'room', 'stand']"
DE,8,0,"['banana', 'bunch', 'tabl', 'top']"
DE,9,0,"['person', 'white', 'hold', 'food', 'room', 'peopl', 'banana', 'street', 'umbrella', 'stand']"
DE,9,1,"['snow', 'train', 'stand', 'truck', 'station', 'scissor', 'sit', 'sign', 'hold', 'walk']"
DE,9,2,"['person', 'rid', 'wooden', 'street', 'knife', 'group', 'sign', 'peopl', 'tenni', 'bench']"
DE,9,3,"['flower', 'vase', 'white', 'stand', 'tabl', 'bear', 'top', 'sit', 'kitchen', 'larg']"
DE,9,4,"['chair', 'tabl', 'room', 'sit', 'suit', 'laptop', 'kitchen', 'book', 'pair', 'scissor']"
DE,9,5,"['glass', 'wine', 'larg', 'tabl', 'laptop', 'flower', 'vase', 'peopl', 'build', 'sit']"
DE,9,6,"['sit', 'tabl', 'group', 'person', 'scissor', 'pair', 'peopl', 'hold', 'stand', 'cake']"
DE,9,7,"['sign', 'sink', 'window', 'hold', 'toilet', 'bathroom', 'hand', 'blue', 'clock', 'street']"
DE,9,8,"['room', 'suit', 'stand', 'couch', 'live', 'coffe', 'tabl', 'park', 'motorcycl', 'sit']"
DE,9,9,"['glass', 'wine', 'stand', 'suit', 'kitchen', 'water', 'woman', 'doorway', 'tabl', 'plate']"
DK,0,0,"['sign', 'differ', 'antiqu', 'build', 'collect', 'clock', 'train', 'outsid', 'track', 'wall']"
DK,1,0,"['top', 'plate', 'food', 'sandwich', 'sit', 'wine', 'plat', 'tabl', 'babi', 'coffe']"
DK,1,1,"['flower', 'vase', 'tabl', 'sit', 'plat', 'food', 'top', 'glass', 'wine', 'coffe']"
DK,2,0,"['glass', 'water', 'plate', 'salad', 'food', 'plat', 'tabl', 'top']"
