country_code,cluster_no,topic_no,topics
BO,4,7,"['ciclismo', 'mycoronaphoto', 'dark', 'singlemoth', 'lowlight', 'southamerica', 'bluelight', 'crisi', 'madressoltera', 'pandem']"
BO,4,8,"['soyelga', 'gettyimag', 'picoftheday', 'coronavirus', 'photojourn', 'bolivia', 'abortoleg', 'ironman', 'reopen', 'loveofdesign']"
BO,4,9,"['barbijosdediseo', 'barbijo', 'barbijosdetela', 'hechoamano', 'hechoenbolivia', 'pinkcolor', 'tiendaonlin', 'press', 'amauta', 'pachamama']"
BO,5,0,"['miercol', 'happi', 'sunni', 'pandemia', 'fotoperiodismo', 'coronavirus', 'fotoreportaj', 'quedateencasa', 'lapazbolivia', 'soylapazbolivia']"
BR,0,0,"['arraialdajuda', 'bandana', 'bandanamrpalha', 'estilo', 'moda', 'mrpalha', 'style']"
BR,1,0,"['vwgolg', 'mascarasfaciai', 'mascara', 'portamascara', 'pericard', 'alcoolgel', 'personalizado', 'toten', 'biguacu', 'vwquadrado']"
BR,1,1,"['covid', 'proteja', 'usemascara', 'comprinha', 'achadinho', 'ficaemcasa', 'medica', 'alcoolemgel', 'luto', 'mamisdora']"
BR,1,2,"['agenda', 'mascarascomlogo', 'corona', 'cosmetico', 'xpandemia', 'pamdemia', 'anita', 'anacosmtico', 'core', 'taguatingasul']"
BR,1,3,"['tricolin', 'mascara', 'mascarad', 'mascaratecido', 'salvaorelha', 'mscarasd', 'mscaratricolin', 'usemmscara', 'salvandovida', 'todospelasaud']"
BR,1,4,"['gratidao', 'enfermagem', 'saud', 'acaosoci', 'juntospelobem', 'fazerobemfazbem', 'fazerobemsempr', 'saudavel', 'empatia', 'acaosolidaria']"
BR,1,5,"['coronavirus', 'mascara', 'futebol', 'mascaradetecido', 'secuid', 'mascarasd', 'minasgerai', 'ficaemcasa', 'brasil', 'saud']"
BR,1,6,"['blogueirinha', 'bomgosto', 'monikecarrasco', 'francodarocha', 'piriguet', 'franco', 'coronavirus', 'modafeminina', 'moda', 'cuid']"
BR,1,7,"['escola', 'heroisdemascara', 'lacaixadepapel', 'diadomdico', 'medicoheroi', 'higienizao', 'protecao', 'rioclaro', 'casamento', 'novaodessa']"
BR,1,8,"['promoo', 'pandemia', 'economia', 'bazzar', 'vestido', 'roupa', 'caridad', 'liquidao', 'virtual', 'desconto']"
BR,1,9,"['goiania', 'atacado', 'virus', 'proteo', 'usemscara', 'proteja', 'lanch', 'alcoolgel', 'vendasonlin', 'eunapoli']"
BR,2,0,"['oestecarn', 'melhorescort', 'tamojunto', 'quarentena', 'primebc', 'praiadonort', 'praiacentralbc', 'oestecarnesbc', 'amopromocao', 'greenvalley']"
BR,3,0,"['usemascara', 'cinema', 'sisley', 'mascaradetecido', 'kryolanbrasil', 'novonorm', 'vaicamera', 'mascara', 'uaimg', 'gata']"
BR,3,1,"['covid', 'gerontologia', 'geriatria', 'rotaryemao', 'longapermanncia', 'rotarianosemao', 'asilo', 'saudedoidoso', 'maturidad', 'rotarybrasil']"
BR,3,2,"['oagronaopara', 'static', 'lucrodoprodutor', 'floresparatodo', 'floricultura', 'onfarm', 'phenoglad', 'staysaf', 'pesquisa', 'saud']"
BR,3,3,"['cuidadosdoidoso', 'rotaract', 'rotari', 'rotarybrasil', 'coronazero', 'rotariano', 'maturidad', 'terceiraidad', 'saudedoidoso', 'asilo']"
BR,3,4,"['distritofed', 'solidariedad', 'caridad', 'pandemia', 'brasiliadf', 'livesolidaria', 'divulgacao', 'sejusdf', 'sedesdf', 'paraquemdoar']"
BR,3,5,"['deusnocomando', 'natureza', 'amor', 'fotojornalismo', 'folha', 'jornalista', 'pandemia', 'quarentena', 'coronavirus', 'foryou']"
BR,3,6,"['igualdad', 'corona', 'longapermanncia', 'rotaryemao', 'rotarianosemao', 'rotaract', 'rotari', 'maturidad', 'terceiraidad', 'coronazero']"
BR,3,7,"['enfermagem', 'saud', 'gratidao', 'covid', 'doacao', 'juntospelobem', 'fazerobemfazbem', 'fazerobemsempr', 'saudavel', 'empatia']"
BR,3,8,"['formei', 'quarentena', 'cidtubino', 'pandem', 'cairn', 'foconoobjetivo', 'campina', 'coronavirus', 'apartamento', 'hortolandia']"
BR,3,9,"['quarentena', 'bnwphotographi', 'corona', 'mdicosgoiania', 'cidtubino', 'promoo', 'fiqueemcasa', 'streetmagazin', 'moda', 'photographi']"
BR,4,0,"['aventura', 'kick', 'nissangtr', 'verao', 'carro', 'seminovo', 'offroad', 'nissan', 'vwgolg', 'sojo']"
BR,5,0,"['client', 'combustivel', 'gasolina', 'horario', 'novo', 'novodecreto', 'novohorrio', 'pandemia', 'posto', 'quarentena']"
BR,6,0,"['minasrad', 'minasgerai', 'wildgoo', 'vocenooff', 'vidanomato', 'vidanaroa', 'uaimg', 'primytivo', 'patoselvagem', 'arfocmg']"
BR,7,0,"['covid', 'dicatessatour', 'pandemia']"
BR,8,0,"['wesleynobrega', 'allum', 'prontaentrega', 'vemquetem', 'sucesso', 'saopaulo', 'brasil', 'haylougtpro', 'confiana', 'haylou']"
BR,9,0,"['coronavirusnew', 'pandemia', 'covidbrasil', 'covid', 'usemascara', 'dbdurmabem', 'repost', 'sbpc', 'comsaud', 'maissaud']"
BR,9,1,"['sade', 'testerapido', 'coronavrus', 'biologia', 'quarentena', 'desea', 'imun', 'novocoronavrus', 'vacin', 'washyourhand']"
BR,9,2,"['direitoshumano', 'pandemia', 'fisioterapia', 'covid', 'saopaulo', 'riodejaneiro', 'euhumanright', 'westandtogeth', 'sulfluminen', 'sanitizao']"
BR,9,3,"['hcfmusp', 'hccomvida', 'hospit', 'pandemia', 'saud', 'coronavirus', 'brasil', 'secuida', 'faaasuapart', 'virus']"
BR,9,4,"['fiqueemcasa', 'pandemia', 'taubat', 'institutoidsb', 'sadement', 'crianafeliz', 'coronavirus', 'bahia', 'biossegurana', 'borabrasil']"
BR,9,5,"['covid', 'coronavrus', 'brejodeareia', 'corona', 'vaipassar', 'noivinhasdapri', 'pandemia', 'coronavirus', 'lionsclub', 'dica']"
BR,9,6,"['enfermagem', 'gratidao', 'saud', 'feiradesantana', 'acaosoci', 'solidariedad', 'voltaasaula', 'acaosolidaria', 'fazerobemsempr', 'doacao']"
BR,9,7,"['celular', 'gamer', 'jogo', 'smartphon', 'contecomag', 'hoverboard', 'game', 'lojadobola', 'covid', 'saudement']"
BR,9,8,"['usemascara', 'virus', 'covd', 'coronavirus', 'emcasa', 'china', 'valent', 'valentebahia', 'servioloc', 'lencoi']"
BR,9,9,"['covid', 'saudesergip', 'coronavirus', 'fiqueemcasa', 'cardiologia', 'byui', 'hseducacion', 'afin', 'michellezetula', 'ubuntu']"
CA,0,0,"['canada', 'newnorm', 'instamask', 'earlyyear', 'preschool', 'edgemontvillag', 'northshor', 'edgemontclin', 'cdnpoli', 'money']"
CA,0,1,"['secondwav', 'backtoschool', 'backtoba', 'bcmentalhealth', 'burnabybc', 'covidbc', 'queen', 'covid', 'selfcar', 'covidinschool']"
CA,0,2,"['custommask', 'onlineshop', 'howsweetisthat', 'safekid', 'jamaica', 'custommad', 'newmarkethom', 'protectyourself', 'wearamask', 'onlinestor']"
CA,0,3,"['flattenthecurv', 'hongkong', 'shoploc', 'foco', 'billgat', 'masksdontwork', 'chinavirus', 'facecov', 'scamdem', 'plandem']"
CA,0,4,"['retro', 'pandam', 'hike', 'tobermori', 'camp', 'dbaeech', 'mask', 'fall', 'canada', 'handmad']"
CA,0,5,"['washyourhand', 'facemask', 'safework', 'knowyourright', 'staysaf', 'postcovid', 'trainerlif', 'georgianbay', 'collingwood', 'covidupd']"
CA,0,6,"['wtime', 'diari', 'immigr', 'urbanfarm', 'naijacanadian', 'school', 'canada', 'homeschool', 'farm', 'garden']"
CA,0,7,"['ontario', 'canada', 'research', 'covid', 'staysaf', 'brampton', 'customapparel', 'washabl', 'chicstyl', 'custom']"
CA,0,8,"['corona', 'coronavirus', 'travelincovid', 'saskatchewan', 'saskatoon', 'sask', 'stopthespread', 'canada', 'covid', 'stopcovid']"
CA,0,9,"['gymsinthenew', 'secondwav', 'wpgeat', 'tarbooshwpg', 'mandatorymask', 'wpgoftheday', 'homeschool', 'plandem', 'wearyourmask', 'followusformor']"
CA,1,0,"['cabbagerol', 'restaur', 'money', 'stayhom', 'leftov', 'home', 'staysaf', 'ketosi', 'keton', 'keto']"
CA,1,1,"['torontofood', 'toronto', 'streetart', 'gastown', 'vibe', 'haircut', 'bentobox', 'fujiyamaramen', 'japanesefood', 'donburi']"
CA,1,2,"['shanatova', 'famili', 'partit', 'dinerdelux', 'kelowna', 'yegeat', 'covid', 'breakfast', 'garden', 'surviv']"
CA,1,3,"['brunch', 'underpeopl', 'cateringserv', 'barmitzvahparti', 'mazaltov', 'barmitzvah', 'guidlin', 'instagood', 'sashimi', 'sushi']"
CA,1,4,"['bless', 'mashallah', 'amaz', 'breakfast', 'dochay', 'vancouv', 'yaletown', 'dineout', 'vancouvereat', 'vancouverfoodi']"
CA,2,0,"['haircut', 'microw', 'union', 'groom', 'goingstrong', 'love', 'bride', 'smallbusi', 'famili', 'oneyearold']"
CA,2,1,"['oxbowstar', 'canadian', 'over', 'champ', 'design', 'staysaf', 'covidparti', 'cubreboca', 'bajacalifornia', 'loscabo']"
CA,2,2,"['instagood', 'backtoschool', 'fish', 'isol', 'lushlif', 'lush', 'cheer', 'birthdayjump', 'instagram', 'grade']"
CA,2,3,"['facemask', 'nyfw', 'torotno', 'salondeeleph', 'northyork', 'covid', 'payitforward', 'globalcitizen', 'masktogeth', 'sketch']"
CA,2,4,"['canada', 'givingback', 'follow', 'acup', 'chest', 'toronto', 'ccaa', 'jamaica', 'walkathon', 'fundrai']"
CA,2,5,"['oakvil', 'toronto', 'canada', 'covid', 'hairstylist', 'school', 'delamanodedio', 'aftersixmonth', 'iamgonnamissyou', 'homeworkout']"
CA,2,6,"['tiff', 'bestgirlfriend', 'funni', 'chariti', 'staysaf', 'therestofmylif', 'fairmont', 'birthday', 'safetyfirst', 'bikerchick']"
CA,2,7,"['mask', 'pandem', 'movati', 'glass', 'covidsumm', 'montreal', 'virtuallearn', 'athlet', 'inclass', 'seniord']"
CA,2,8,"['topoli', 'scarbto', 'enjoy', 'bluemountain', 'yellow', 'health', 'lifestyl', 'corona', 'love', 'sparkl']"
CA,2,9,"['roar', 'queen', 'year', 'support', 'thank', 'educ', 'bikerchick', 'ontariotravel', 'repost', 'goodtim']"
CA,3,0,"['drum', 'harmonyinact', 'marathon']"
CA,4,0,"['motofamili', 'foxracingcanada', 'rockstarhuski', 'nihilotrib', 'mxkid', 'mxcanada', 'motolif', 'asteriskathlet', 'moto', 'chargelif']"
CA,5,0,"['isolationwalk', 'covid', 'school', 'friend', 'canada', 'health', 'educ', 'roadtrip', 'histor', 'staysafeti']"
CA,5,1,"['travel', 'travelgram', 'canada', 'data', 'fallcolor', 'covid', 'staysaf', 'toronto', 'vancouv', 'busi']"
CA,5,2,"['sederf', 'communiti', 'woodwork', 'entertain', 'septemb', 'drivein', 'starrynight', 'toronto', 'staysaf', 'ward']"
CA,5,3,"['familytim', 'buddyknowsbest', 'torontozoo', 'topoli', 'scarbto', 'covid', 'famili', 'clock', 'watch', 'supportloc']"
CA,5,4,"['canada', 'formationrun', 'fridayfit', 'dockyardgym', 'ldnont', 'hustlersquar', 'covid', 'toronto', 'covidmask', 'handmad']"
CA,5,5,"['steamclean', 'hyundai', 'mask', 'canada', 'sewingproject', 'montreal', 'love', 'fabric', 'fashion', 'moth']"
CA,5,6,"['cafe', 'bambocaf', 'gastown', 'wearamask', 'mask', 'muaythai', 'scarboro', 'preschool', 'health', 'masksfors']"
CA,5,7,"['covid', 'newnorm', 'summervib', 'flower', 'beauti', 'fall', 'staysaf', 'ilovedollarama', 'townofcobourg', 'summer']"
CA,5,8,"['toronto', 'canada', 'vancouv', 'covid', 'plasma', 'wearamasku', 'backtoschool', 'repost', 'brampton', 'thesix']"
CA,5,9,"['bijouwinnipeg', 'ploutdoorwear', 'bike', 'besaf', 'photographi', 'motophotographi', 'facemask', 'northyork', 'explor', 'salondeeleph']"
CA,6,0,"['fall', 'jackolantern', 'pumpkin', 'pumpkinpatch', 'torontobusi', 'nightmar', 'skellington', 'pumpkink', 'timburton', 'jackskellington']"
CA,7,0,"['birthday', 'bless', 'famili', 'momlif', 'oneyearold']"
CA,9,0,['facemask']
CH,0,0,"['glcs', 'mercedesamg', 'glccoup', 'zuchwil', 'aushebung', 'neueingeteilt', 'dienstpflicht', 'feuerwehr', 'mercedesbenz', 'merc']"
CH,0,1,"['photograph', 'photographi', 'artphotographi', 'window', 'lockdown', 'confin', 'coronatim', 'schweiz', 'fenetr', 'switzerland']"
CH,0,2,"['educ', 'energieust', 'squashclubust', 'trosch', 'ammanschmidag', 'porterh', 'ralphernstag', 'generali', 'clienti', 'bocciodromo']"
CH,0,3,"['meme', 'virus', 'koronavirus', 'czech', 'funnymem', 'facebook', 'comment', 'expert', 'pandem', 'corona']"
CH,0,4,"['venom', 'startv', 'weekend', 'arenacinema', 'nichtschweiz', 'dieschatzi', 'ausland', 'mintzet', 'srfdevil', 'zurich']"
CH,0,5,"['wrap', 'wrappedcar', 'swiss', 'mercedesbenz', 'merc', 'thsession', 'unhrc', 'religion', 'church', 'womenright']"
CH,0,6,"['headgenev', 'pandemia', 'artschool', 'pmzluzern', 'trennwnd', 'jetzterstrecht', 'ausleihthek', 'virenschutzwnd', 'phluzern', 'bibliothek']"
CH,0,7,"['music', 'czarciekopyto', 'solipsistour', 'mightymus', 'xaon', 'shredheadinc', 'backonstag', 'schecterguitar', 'skullstr', 'fuckcovid']"
CH,0,8,"['secur', 'protect', 'hondacivictyp', 'honda', 'likeforlik', 'jdmlife', 'jdmsocieti', 'jdmcar', 'hondaciv', 'mkcarwrap']"
CH,0,9,"['figurativeart', 'artcollect', 'lone', 'artoftheday', 'nudeart', 'kunst', 'frenchartist', 'fineart', 'monochrom', 'realiti']"
CH,2,0,"['mercedesbenz', 'glccoup', 'glcs', 'mercedesamg', 'merc', 'wrappedcar', 'covid', 'swiss', 'wrap', 'shiatsu']"
CH,2,1,"['swisscar', 'carbon', 'bmwlove', 'bmwm', 'bmwlife', 'wrap', 'swiss', 'covid', 'wrappedcar', 'merc']"
CH,3,0,"['protocol', 'conceptstor', 'gstaadshop', 'masqu', 'conform', 'mask', 'seeyouinsaanen', 'protect', 'coviddi', 'happi']"
CH,3,1,"['langnauamalbi', 'coronamanahmen', 'hautpfleg', 'kosmetkstudio', 'aesthet', 'zrich', 'dermacosmet', 'gesichtspfleg', 'schutzmask', 'lifestyl']"
CH,4,0,"['mercedesbenz', 'mercedesamg', 'glccoup', 'merc', 'glcs', 'likeforlik', 'hondacivictyp', 'jdmlife', 'jdmsocieti', 'jdmcar']"
CH,5,0,"['chalet', 'valaisw', 'marshal', 'nendaz', 'myswitzerland', 'switzerland', 'venom', 'valai', 'feuerwehr', 'aushebung']"
CH,5,1,"['sole', 'repost', 'coronavirus', 'eastwingdoha', 'magiclantern', 'photographi', 'pandemia', 'artschool', 'headgenev', 'photograph']"
CH,5,2,"['detox', 'coach', 'crusin', 'shiatsu', 'jusdelegum', 'sant', 'grainesgerm', 'joiedevivr', 'regen', 'instamo']"
CH,5,3,"['barrag', 'autumn', 'infirmi', 'tourism', 'suiss', 'valai', 'sagefemm', 'music', 'grainesgerm', 'joiedevivr']"
CH,5,4,"['neuchatellak', 'neuchatelregion', 'instaneuch', 'igersneuchtel', 'almostautumn', 'septemb', 'onedaybefor', 'neuchatel', 'stormyweath', 'bevaix']"
CL,0,0,"['quedateencasa', 'cuarentena', 'mequedoencasa', 'casa', 'independencia', 'beauti', 'covid', 'pandemia', 'love', 'cute']"
CL,0,1,"['travel', 'instapuq', 'stayhom', 'tourism', 'achilepoh', 'highlightscl', 'valdivia', 'pink', 'aesthet', 'selfcar']"
CL,0,2,"['chile', 'alquil', 'venezuela', 'diosconnosotro', 'venezuelaychil', 'arriendo', 'estacioncentr', 'departamento', 'sanmiguel', 'style']"
CL,0,3,"['covid', 'home', 'decotextilchil', 'homedecor', 'decotextil', 'cuidat', 'likesforlik', 'chile', 'germen', 'bacteria']"
CL,0,4,"['reciclaj', 'closets', 'busquillavend', 'ropavia', 'ropasantacruz', 'anivendesuropa', 'coronavirus', 'vintag', 'covidlatam', 'cloud']"
CL,0,5,"['alfombra', 'bacterizida', 'pulverizacion', 'dptos', 'aseooficina', 'aseocasa', 'nebulizacion', 'lavadointegr', 'aseogen', 'cuarentena']"
CL,0,6,"['mountain', 'anim', 'alfombra', 'photographi', 'mountainview', 'stopmot', 'beautifulview', 'covidmask', 'godray', 'leftbehind']"
CL,0,7,"['ventaschil', 'atrvetetet', 'lcete', 'mate', 'compra', 'pantyslov', 'amorpropio', 'amorxlaspanti', 'shop', 'tendencia']"
CL,0,8,"['salud', 'instamo', 'limpiezahogar', 'alcoholgel', 'cuarentena', 'uncambio', 'coronavirus', 'alcohol', 'soap', 'jabon']"
CL,0,9,"['darlomejor', 'ejercitotecuida', 'laserena', 'salud', 'covid', 'puertovara', 'cuartaregion', 'jdnaraucana', 'higien', 'anoch']"
CL,1,0,"['fiscalizacion', 'quedateencasa']"
CL,2,0,"['covid', 'follow', 'livmask', 'hospitalsanlui', 'buin', 'mascarilla', 'instaphoto', 'ahora', 'melipeuco', 'lonquimay']"
CL,2,1,"['momlif', 'photographi', 'septiembr', 'quedateencasa', 'amoquiensoy', 'turno', 'malditocovid', 'amoloquesoy', 'photooftheday', 'amomitrabajo']"
CL,2,2,"['covid', 'felizjuev', 'protegecal', 'planinvierno', 'chilo', 'doglindo', 'autocuidado', 'fiesta', 'lacisterna', 'tiempo']"
CL,2,3,"['reflexion', 'enseanza', 'familia', 'picoftheday', 'cuarentena', 'enfamilia', 'momentosunico', 'feliz', 'encuarentena', 'vamoschileno']"
CL,2,4,"['barber', 'chilln', 'barbershop', 'barberia', 'calicolombia', 'cambio', 'colombia', 'like', 'cuarentena', 'couplego']"
CL,2,5,"['ejercitotecuida', 'iquiqu', 'pyme', 'darlomejor', 'temuco', 'apoyapym', 'virus', 'covid', 'coronavirus', 'chilegram']"
CL,2,6,"['fiestaspatria', 'septiembr', 'conchal', 'independencia', 'emprendimiento', 'amorpropio', 'proyecto', 'coyhaiqu', 'vivienda', 'chilechico']"
CL,2,7,"['friend', 'negrocumbiero', 'instavalpo', 'sunset', 'instagood', 'quedateencasa', 'higien', 'solidaridad', 'tumblrboy', 'armi']"
CL,2,8,"['stgo', 'madreehija', 'ventaonlin', 'cintillo', 'hechoamano', 'likelik', 'likesforlik', 'santiagodechil', 'instachil', 'instagram']"
CL,2,9,"['chile', 'salud', 'visita', 'recoleta', 'providencia', 'puentealto', 'pandemiachil', 'padr', 'derechofamilia', 'instapym']"
CL,3,0,"['segurodecesanta', 'socialmedia', 'plancoronavirus', 'chillnviejo', 'diguilln', 'cordnsanitario', 'covid', 'chilln', 'fondateentucasa', 'quedateencasa']"
CL,3,1,"['qudateencasa', 'bodypump', 'entrenaencasa', 'netealequipo', 'hometrain', 'quererespod', 'sanityp', 'sanityinforma', 'autocuidado', 'miercolazo']"
CL,3,2,"['menu', 'food', 'restaur', 'comidacasera', 'transbank', 'deliveryfood', 'saborcasero', 'variedad', 'antofagasta', 'puertoaysn']"
CL,3,3,"['pandemia', 'coronavirus', 'arica', 'salud', 'covid', 'love', 'casa', 'vacuna', 'photooftheday', 'chile']"
CL,3,4,"['cuidado', 'recomendacion', 'nutricionista', 'salud', 'reaca', 'concon', 'etapa', 'distanciasoci', 'alcohol', 'selfi']"
CL,3,5,"['derecho', 'cuarentena', 'mediacion', 'familiar', 'actualidad', 'fondateentucasa', 'munipuertomontt', 'pandemia', 'puertomontt', 'covid']"
CL,3,6,"['fiestaspatria', 'wine', 'organictim', 'fiesta', 'sextaregion', 'psicologa', 'covid', 'deport', 'asesorialabor', 'clabogadaschil']"
CL,3,7,"['laserena', 'likelik', 'photooftheday', 'instagram', 'instamo', 'instadaili', 'chil', 'instafollow', 'instap', 'instago']"
CL,3,8,"['atacama', 'araucania', 'chile', 'motivador', 'copiapo', 'emprendedora', 'mujer', 'instagram', 'photooftheday', 'laserena']"
CL,3,9,"['likelik', 'instagram', 'instagood', 'laserena', 'likeforlik', 'photooftheday', 'santiagodechil', 'followm', 'instalik', 'instachil']"
CL,4,0,"['hechoamano', 'cintillo', 'madreehija', 'stgo', 'ventaonlin', 'likesforlik', 'labradorita', 'exclusivo', 'losangel', 'covidcr']"
CL,4,1,"['color', 'segura', 'primavera', 'stgochil', 'domingo', 'mascarilla', 'penalolen', 'reutiliz', 'cobr', 'octubr']"
CL,4,2,"['cubreboca', 'tiendadonoso', 'papercut', 'mascarilla', 'personalizado', 'covid', 'lacisterna', 'estampado', 'hechoenchil', 'chile']"
CL,4,3,"['darsinesperarcl', 'voluntariado', 'moda', 'niosfel', 'style', 'chile', 'calidad', 'vestuario', 'streetstyl', 'rojo']"
CL,4,4,"['concepcin', 'denavisur', 'talcahuano', 'look', 'quedateencasa', 'chilln', 'chillan', 'ubleregion', 'amistad', 'chillanc']"
CL,4,5,"['pintar', 'regalo', 'apintar', 'chileno', 'fiostampa', 'sublimacion', 'cuarentena', 'snoopi', 'higien', 'estampado']"
CL,4,6,"['mujer', 'lashlift', 'tortasdecorada', 'emprendedor', 'coronavirus', 'denilash', 'makeup', 'meguair', 'doctor', 'kiasorento']"
CL,4,7,"['fiestaspatria', 'covid', 'covidfr', 'protect', 'takecar', 'instalik', 'instasantiago', 'guitarra', 'guitarlov', 'coronavirus']"
CL,4,8,"['santiago', 'huechuraba', 'shine', 'brillo', 'coronavirus', 'colet', 'scrunchi', 'hechoamano', 'mortalkombat', 'gamer']"
CL,4,9,"['covid', 'mequedoencasa', 'casa', 'chiledesperto', 'byekingleonida', 'lacisterna', 'siguemeytesigo', 'tapaboca', 'siguem', 'tesigo']"
CL,5,0,"['impresionla', 'graficasc', 'publicidad', 'montaj', 'market', 'lienzo', 'bastidor', 'cortela', 'dispensador', 'chile']"
CL,6,0,"['modamuj', 'inspofashion', 'tumblr', 'tumblrgirl', 'inspo', 'ventaonlin', 'stgo', 'santiagodechil', 'chile', 'instagram']"
CL,6,1,"['inspo', 'tumblrgirl', 'tumblr', 'inspofashion', 'modamuj', 'ventaonlin', 'stgo', 'santiagodechil', 'chile', 'instagram']"
CL,7,0,"['covid', 'jdnaraucana', 'angol', 'darlomejor', 'ejercitotecuida', 'ahora', 'melipeuco', 'anoch', 'villarrica', 'jdnaraucania']"
CL,7,1,"['cuarentena', 'fiestaspatria', 'chilln', 'contagio', 'coronavirus', 'deseptiembr', 'cuidat', 'salud', 'tamarug', 'altohospicio']"
CL,7,2,"['jdnaraucania', 'darlomejor', 'ejercitotecuida', 'angol', 'teodoroschmidt', 'lonquimay', 'anoch', 'covid', 'ahora', 'melipeuco']"
CL,7,3,"['fach', 'jdnaraucania', 'anoch', 'covid', 'malalcahuello', 'padrelascasa', 'ahora', 'pitrufqun', 'araucania', 'ejercitotecuida']"
CL,7,4,"['siguemeytesigo', 'siguem', 'mequedoencasa', 'casa', 'inlov', 'mgxmg', 'likexlik', 'likeforlik', 'instachil', 'saludprimaria']"
CL,7,5,"['quedateencasa', 'fiscalizacion', 'santiago', 'chillan', 'chile', 'sanmiguel', 'viadelmar', 'todosantiago', 'todaslascomuna', 'pandemia']"
CL,7,6,"['saludquilicura', 'quilicura', 'travel', 'mcdonald', 'workout', 'aseo', 'gestion', 'rrpp', 'providencia', 'sanitizacion']"
CL,7,7,"['farellon', 'snowboard', 'niev', 'snow', 'farelloneschil', 'tocopilla', 'cobquecura', 'covid', 'instaphoto', 'chile']"
CL,7,8,"['cajondelmaipo', 'fiestaspatria', 'modopandemia', 'hermano', 'feliz', 'septiembr', 'cueca', 'musicachilena', 'coronavirus', 'santiagodechil']"
CL,7,9,"['temuco', 'ejercitotecuida', 'darlomejor', 'ahora', 'jdnaraucana', 'jdnaraucania', 'covid', 'hualpin', 'autocuidado', 'fach']"
CL,8,0,"['chilegram', 'intagramchil', 'fotografiando', 'instapuq', 'fotografia', 'fiestaspatria', 'terremoto', 'perrhijo', 'wraf', 'likexlik']"
CL,8,1,"['poodl', 'septiembr', 'terremoto', 'fiestaspatria', 'poodlelif', 'canich', 'puppi', 'love', 'adoptdontshop', 'rescuedog']"
CL,9,0,"['angol', 'covid', 'darlomejor', 'ejercitotecuida', 'jdnaraucania']"
CN,0,0,"['instagram', 'manifest', 'crewsock', 'classic', 'knittingsock', 'crew', 'fashion', 'manufactur', 'stay', 'sock']"
CN,0,1,"['cloisson', 'bulk', 'socksknit', 'beij', 'sockknit', 'stayhealthi', 'child', 'underwear', 'sockfetish', 'pair']"
CN,0,2,"['look', 'good', 'goodmorningpost', 'foodporn', 'photographi', 'funnight', 'funnymem', 'love', 'goodmorn', 'foodphotographi']"
CN,0,3,"['quarantin', 'beij', 'youtub', 'spring', 'sakura', 'look', 'yoga', 'covd', 'foodphotographi', 'good']"
CN,0,4,"['fluseason', 'flushot', 'coronavirus', 'ootd', 'transport', 'covid', 'koronavir', 'characterdesign', 'haber', 'korona']"
